N_unmapped	8823471	8823471	8823471
N_multimapping	6972359	6972359	6972359
N_noFeature	7780547	23236945	23066960
N_ambiguous	305118	58371	72596
Xkr4	222	115	107
Rp1	45	20	25
Sox17	3	1	2
Mrpl15	917	464	453
Lypla1	1606	783	823
Tcea1	514	248	266
Rgs20	263	135	128
Atp6v1h	2723	1360	1363
Oprk1	5	2	3
Npbwr1	125	74	51
Rb1cc1	2626	1321	1305
Fam150a	1	1	0
St18	1920	940	980
Pcmtd1	2637	1310	1327
Sntg1	31	15	16
Rrs1	930	450	480
Adhfe1	57	31	30
2610203C22Rik	33	26	11
3110035E14Rik	8	4	4
Mybl1	195	113	82
Vcpip1	1916	1080	1050
1700034P13Rik	4	90	128
Sgk3	1763	867	896
6030422M02Rik	5	2	3
Snhg6	497	246	251
Snord87	2	1	1
Ppp1r42	15	10	5
Cops5	2300	1159	1141
Cspp1	1222	577	645
Arfgef1	9972	5101	4871
Cpa6	7	4	3
Mir467e	1	1	0
Prex2	47	20	27
A830018L16Rik	153	86	67
4932411L15	1	0	1
Sulf1	8314	4181	4133
Slco5a1	2318	1123	1195
Prdm14	1	1	0
Ncoa2	4471	2254	2217
Tram1	2926	1388	1538
Lactb2	405	192	213
Xkr9	43	22	21
Gm5523	15	4	11
Eya1	9156	4620	4536
Msc	2452	1233	1219
Trpa1	331	179	152
Kcnb2	193	99	94
Terf1	566	295	271
Gm106	11	4	7
4930444P10Rik	13	6	7
Rpl7	4424	2171	2253
Rdh10	1444	738	706
Stau2	716	373	343
Ube2w	1242	605	637
Tceb1	1684	850	834
D030040B21Rik	5	5	0
Tmem70	2609	1282	1327
Ly96	229	114	115
Jph1	1780	869	911
Gdap1	191	85	106
Pi15	1	0	1
Crispld1	23	12	11
Crisp4	0	0	0
Defb44-ps	0	0	0
Defb18	0	0	0
Defb41	0	0	0
Gm15386	0	0	0
Tfap2d	0	0	0
Tfap2b	423	208	215
Pkhd1	132	70	65
4930486I03Rik	1	2	2
Mir206	0	0	0
Mir133b	0	0	0
Il17a	0	0	0
Il17f	1	0	1
Mcm3	2246	1121	1125
6720483E21Rik	3	2	1
Paqr8	292	152	140
Efhc1	262	127	135
Tram2	85	50	35
Tmem14a	211	97	114
Gsta3	58	28	30
Gm4956	12	6	6
Khdc1a	44	25	19
Khdc1c	0	0	0
Khdc1b	4	1	3
Kcnq5	32	14	18
Rims1	5	3	2
4933415F23Rik	1	0	1
Mir30a	0	0	0
Mir30c-2	0	0	0
Ogfrl1	4721	2370	2351
B3gat2	121	844	784
Smap1	1690	1647	1550
1110058L19Rik	468	235	233
Fam135a	1869	952	917
Col9a1	145	72	73
Col19a1	1354	671	683
Lmbrd1	2165	1000	1165
Bai3	78	35	43
Gm20172	0	0	0
4931408C20Rik	48	24	24
Gm597	0	0	0
Phf3	4548	2279	2269
Ptp4a1	524	271	253
Gm13363	0	0	0
4931428L18Rik	0	0	0
Lgsn	1	1	0
4930521A18Rik	0	0	0
Gm4850	0	0	0
Khdrbs2	155	69	86
Gm9839	1	1	0
Gm5415	5	3	2
Prim2	468	236	232
1700001G17Rik	14	8	6
Rab23	872	409	463
Bag2	244	136	108
Zfp451	1044	527	517
Gm15455	8	2	6
Bend6	45	26	19
Dst	26944	13534	13410
Mir5103	13	8	5
Ccdc115	471	234	237
Imp4	1281	665	616
Ptpn18	4174	2125	2049
Prss39	4	2	2
Cfc1	7	2	5
Prss40	0	0	0
Fam123c	1	0	1
AA619741	0	0	0
Arhgef4	154	68	86
Fam168b	8169	4076	4093
Plekhb2	5025	2498	2527
Hs6st1	4811	2433	2378
Uggt1	9041	4450	4591
Neurl3	585	294	291
Arid5a	1605	787	818
4632411B12Rik	3384	1657	1727
Lman2l	1002	470	532
Cnnm4	774	386	388
Cnnm3	1506	743	763
Ankrd23	279	147	132
Ankrd39	225	113	112
Sema4c	9421	4601	4820
