N_unmapped	10320387	10320387	10320387
N_multimapping	6668015	6668015	6668015
N_noFeature	8164496	23705508	23219584
N_ambiguous	301535	64550	70141
Xkr4	464	205	259
Rp1	83	46	37
Sox17	62	28	34
Mrpl15	988	501	487
Lypla1	1897	908	989
Tcea1	519	246	273
Rgs20	385	175	210
Atp6v1h	3945	1902	2043
Oprk1	37	19	18
Npbwr1	200	110	90
Rb1cc1	1994	972	1022
Fam150a	6	2	4
St18	293	150	143
Pcmtd1	1739	878	861
Sntg1	149	67	82
Rrs1	875	423	452
Adhfe1	95	56	43
2610203C22Rik	22	12	14
3110035E14Rik	67	37	30
Mybl1	176	96	80
Vcpip1	1807	975	1037
1700034P13Rik	24	106	123
Sgk3	4681	2327	2354
6030422M02Rik	45	28	17
Snhg6	767	366	401
Snord87	10	5	5
Ppp1r42	36	17	19
Cops5	2999	1467	1532
Cspp1	1408	690	718
Arfgef1	9010	4521	4489
Cpa6	10	5	5
Mir467e	0	0	0
Prex2	344	166	178
A830018L16Rik	246	107	139
4932411L15	2	0	2
Sulf1	3331	1666	1665
Slco5a1	10809	5240	5569
Prdm14	248	123	125
Ncoa2	5052	2511	2541
Tram1	3087	1530	1557
Lactb2	479	214	265
Xkr9	418	197	221
Gm5523	38	19	19
Eya1	2410	1190	1220
Msc	2583	1227	1356
Trpa1	393	187	206
Kcnb2	56	28	28
Terf1	510	250	260
Gm106	23	10	13
4930444P10Rik	42	19	23
Rpl7	4850	2243	2607
Rdh10	1582	768	814
Stau2	1139	565	574
Ube2w	1040	488	552
Tceb1	1668	852	816
D030040B21Rik	25	11	14
Tmem70	2146	1080	1066
Ly96	156	83	73
Jph1	5159	2612	2547
Gdap1	315	167	148
Pi15	103	54	49
Crispld1	352	169	183
Crisp4	2	0	2
Defb44-ps	0	0	0
Defb18	1	0	1
Defb41	16	8	8
Gm15386	1	1	0
Tfap2d	59	33	26
Tfap2b	5412	2636	2776
Pkhd1	423	212	216
4930486I03Rik	1	2	4
Mir206	0	0	0
Mir133b	0	0	0
Il17a	56	26	30
Il17f	49	23	26
Mcm3	2447	1179	1268
6720483E21Rik	3	2	1
Paqr8	310	157	153
Efhc1	276	137	139
Tram2	62	28	34
Tmem14a	246	127	119
Gsta3	541	256	285
Gm4956	137	75	62
Khdc1a	463	238	225
Khdc1c	15	10	5
Khdc1b	249	117	132
Kcnq5	166	81	85
Rims1	65	30	35
4933415F23Rik	37	17	20
Mir30a	0	0	0
Mir30c-2	0	0	0
Ogfrl1	11036	5609	5427
B3gat2	226	1357	1199
Smap1	2703	2480	2553
1110058L19Rik	417	209	208
Fam135a	2105	1026	1079
Col9a1	914	426	488
Col19a1	1905	932	973
Lmbrd1	2449	1175	1274
Bai3	106	56	50
Gm20172	4	4	0
4931408C20Rik	646	310	336
Gm597	5	3	2
Phf3	2930	1480	1450
Ptp4a1	607	310	297
Gm13363	0	0	0
4931428L18Rik	3	5	5
Lgsn	40	22	25
4930521A18Rik	1	1	0
Gm4850	39	20	19
Khdrbs2	102	53	49
Gm9839	0	0	0
Gm5415	7	2	5
Prim2	559	259	300
1700001G17Rik	11	5	6
Rab23	639	311	328
Bag2	112	48	64
Zfp451	852	413	439
Gm15455	18	9	9
Bend6	190	93	97
Dst	10580	5328	5252
Mir5103	42	17	25
Ccdc115	644	308	336
Imp4	1291	644	647
Ptpn18	627	315	312
Prss39	13	7	6
Cfc1	19	13	6
Prss40	6	3	3
Fam123c	21	8	13
AA619741	3	0	3
Arhgef4	197	87	110
Fam168b	6596	3172	3424
Plekhb2	4002	1955	2047
Hs6st1	3873	1881	1992
Uggt1	9662	4707	4955
Neurl3	969	495	474
Arid5a	2087	1067	1020
4632411B12Rik	5709	2802	2907
Lman2l	667	304	363
Cnnm4	826	410	416
Cnnm3	840	411	429
Ankrd23	217	103	114
Ankrd39	152	73	79
Sema4c	5345	2596	2749
Fam178b	149	77	72
Cox5b	1107	379	728
Actr1b	2250	1140	1110
4933424G06Rik	16	6	10
Zap70	106	49	57
Tmem131	4849	2496	2353
Cnga3	156	77	79
Inpp4a	879	454	425
6330578E17Rik	4576	2190	2386
Unc50	1437	685	752
Mgat4a	4042	1979	2063
4930594C11Rik	28	14	14
2010300C02Rik	869	430	439
Tsga10	223	113	110
Lipt1	122	60	62
Mitd1	388	206	182
Mrpl30	833	428	405
Lyg2	488	214	274
Lyg1	146	74	72
Txndc9	1199	604	595
Eif5b	5923	3156	3087
Rev1	631	479	472
Aff3	308	158	150
Lonrf2	494	246	248
Chst10	100	48	52
Nms	398	189	209
Pdcl3	1718	851	867
Npas2	3852	1955	1897
Rpl31	225	232	212
Tbc1d8	6006	3022	3203
D1Bwg0212e	1231	609	622
Snord89	2	0	2
Rnf149	1656	801	855
Creg2	41	17	24
Rfx8	23	9	14
Gm3646	0	0	0
1700066B17Rik	19	11	8
Map4k4	7768	3840	3928
Gm16894	37	14	23
Il1r2	1933	942	991
Il1r1	4381	2164	2217
Il1rl2	1633	846	787
Il1rl1	824	392	432
Il18r1	5945	2948	2997
Il18rap	83	44	39
Slc9a4	596	296	300
Slc9a2	2477	1184	1293
Mfsd9	401	207	194
Tmem182	16	8	8
4930448I06Rik	0	0	0
2610017I09Rik	126	59	67
Pou3f3	534	259	275
2900092D14Rik	50	26	24
Mrps9	978	446	532
Gpr45	11	9	2
Tgfbrap1	1670	793	877
AI597479	912	439	473
Fhl2	225	115	110
Nck2	2045	922	1123
1500015O10Rik	230	115	115
Uxs1	555	269	286
Tpp2	2921	1435	1486
A530098C11Rik	47	22	25
1700029F09Rik	727	344	383
Kdelc1	666	341	325
Bivm	688	337	351
Ercc5	718	343	375
4832428D23Rik	22	8	14
Gulp1	108	52	56
4930521E06Rik	0	0	0
Col3a1	811	398	413
Col5a2	1520	735	785
Wdr75	1195	598	597
Slc40a1	659	317	342
Gm3852	2	0	2
Gm4776	54	28	26
Dnahc7b	196	107	89
Slc39a10	2500	1234	1266
Tmeff2	50	24	26
9330175M20Rik	2	2	0
Sdpr	62	27	35
Obfc2a	4126	2099	2027
Myo1b	2730	1360	1370
Stat4	1004	502	502
Stat1	15057	7540	7517
Gls	2816	1450	1366
Nab1	1540	741	799
Tmem194b	364	175	189
Mfsd6	2642	1327	1315
Inpp1	1077	527	550
Hibch	646	337	309
1700019D03Rik	95	48	47
Mstn	600	286	314
1700019A02Rik	1	0	1
Pms1	276	133	143
Ormdl1	441	212	229
Osgepl1	205	115	90
Asnsd1	1407	691	716
Dnahc7a	72	35	37
Stk17b	1112	541	571
Hecw2	259	140	119
Ccdc150	77	45	32
Gtf3c3	730	374	356
Pgap1	226	109	117
Ankrd44	520	273	247
Sf3b1	12296	6132	6164
Coq10b	476	242	234
Hspd1	3686	1919	1767
Hspe1	1094	546	548
Mob4	3271	1661	1610
Rftn2	45	21	24
Mars2	225	111	114
Boll	14	10	4
Plcl1	155	69	86
9130227L01Rik	42	20	22
Hsfy2	0	0	0
Satb2	579	284	296
9130024F11Rik	59	37	23
BC055402	43	23	20
4930558J18Rik	31	17	14
1700066M21Rik	241	132	109
1110034B05Rik	306	178	144
9430016H08Rik	536	252	300
Spats2l	1861	948	913
Kctd18	616	319	297
Sgol2	708	340	368
Aox1	350	169	181
Aox3	843	421	422
Aox4	1527	742	785
Aox3l1	341	178	163
Bzw1	5411	2421	2990
Clk1	3701	1872	1829
Ppil3	512	258	254
Nif3l1	698	356	342
Orc2	906	440	466
Fam126b	1472	695	777
Ndufb3	954	501	453
Gm20257	59	34	25
Als2cr12	109	48	61
Cflar	10947	5406	5541
Casp8	1927	972	955
Trak2	3114	1543	1571
Stradb	604	309	295
Als2cr11	32	13	19
Als2cr4	435	216	219
Mpp4	97	42	55
Als2	1350	676	674
Cdk15	111	61	50
Fzd7	3673	1779	1894
Gm973	180	85	95
Sumo1	552	307	245
Nop58	2759	1380	1379
Snord70	2	2	0
Snord11	3	2	1
Bmpr2	1159	602	557
Fam117b	1595	757	838
Ica1l	164	69	95
Wdr12	374	179	200
Carf	180	98	87
Nbeal1	1335	669	666
Cyp20a1	400	211	189
Abi2	1768	815	954
Raph1	2144	1054	1091
Cd28	85	46	39
Ctla4	199	111	88
Icos	100	47	53
9530026F06Rik	16	5	11
Pard3b	2193	1087	1106
Nrp2	3165	1516	1649
4930487H11Rik	8	6	2
Ino80d	3646	1811	1835
Gm11602	107	277	230
Ndufs1	2887	1646	1642
Eef1b2	10319	5499	4821
Snora41	4	2	2
Gpr1	10	4	6
Zdbf2	1835	908	927
Adam23	5136	2561	2575
Dytn	46	22	24
Mdh1b	64	34	30
Fastkd2	647	325	322
4933402D24Rik	6	4	2
Gm13749	26	18	8
Mir1958	0	0	0
Klf7	180	78	102
Creb1	3556	1786	1770
Mettl21a	589	296	293
2810408I11Rik	74	36	38
Ccnyl1	213	113	100
Fzd5	1399	692	707
Plekhm3	1048	508	540
Akr1cl	338	171	167
Cryge	6	3	3
Crygd	2	1	1
Crygc	35	18	17
Crygb	22	9	13
Cryga	22	9	13
D630023F18Rik	162	79	83
Idh1	4436	2191	2245
Pikfyve	1788	899	889
Pth2r	111	53	58
Crygf	2	2	0
Mtap2	3313	1683	1630
Unc80	264	142	122
Rpe	1054	591	530
1110028C15Rik	580	323	324
Acadl	2072	1055	1017
Myl1	76	35	41
Lancl1	1756	831	925
Cps1	1160	594	566
Erbb4	45	20	25
Ikzf2	382	205	177
Spag16	123	66	57
Vwc2l	36	17	19
Bard1	609	286	323
Abca12	322	165	157
Atic	3366	1642	1724
Fn1	14657	7275	7382
Apol7d	5	5	0
Gm8883	4	3	1
4933417E11Rik	25	11	14
Mreg	10705	5296	5409
Pecr	177	91	86
Tmem169	62	34	28
Xrcc5	1104	571	533
March4	71	42	29
Smarcal1	1028	539	489
Ankar	54	29	25
Rpl37a	265	131	134
Igfbp2	1303	665	638
Igfbp5	12926	6332	6594
Tnp1	13	5	8
1700027A15Rik	0	0	0
Pinc	2	1	1
D530049I02Rik	0	0	0
6030407O03Rik	43	24	19
Tns1	2146	1087	1059
Rufy4	63	24	39
Cxcr2	34	17	17
Cxcr1	29	12	17
Arpc2	5384	2650	2734
Gpbar1	54	28	26
Aamp	4478	2191	2287
Pnkd	822	387	435
Tmbim1	1300	637	663
Gm216	129	61	68
Slc11a1	431	206	225
Ctdsp1	757	419	338
Mir26b	1	0	1
Vil1	1520	732	792
Usp37	1830	879	955
Rqcd1	2460	1167	1293
Plcd4	295	173	204
Zfp142	1149	602	629
Bcs1l	365	182	183
Rnf25	876	440	436
Stk36	583	294	289
Ttll4	942	462	480
Cyp27a1	468	235	233
Prkag3	36	17	19
Wnt6	583	279	304
Wnt10a	2056	996	1060
Cdk5r2	214	97	117
Fev	54	30	24
Cryba2	235	110	125
Mir375	0	0	0
Ccdc108	1163	579	584
Ihh	222	111	111
Nhej1	177	81	96
Slc23a3	359	181	178
1810031K17Rik	2466	1142	1324
