N_unmapped	7533496	7533496	7533496
N_multimapping	5927019	5927019	5927019
N_noFeature	5981690	21661886	21273436
N_ambiguous	257859	31750	33865
Xkr4	21	15	6
Rp1	0	0	0
Sox17	14	8	6
Mrpl15	1418	704	714
Lypla1	3165	1524	1641
Tcea1	584	274	310
Rgs20	19	6	13
Atp6v1h	4419	2133	2286
Oprk1	4	3	1
Npbwr1	8	5	3
Rb1cc1	2400	1197	1203
Fam150a	0	0	0
St18	9	6	3
Pcmtd1	2616	1346	1270
Sntg1	5	1	4
Rrs1	1717	865	852
Adhfe1	1261	679	661
2610203C22Rik	20	47	52
3110035E14Rik	0	0	0
Mybl1	157	67	90
Vcpip1	2545	1394	1434
1700034P13Rik	9	130	162
Sgk3	1704	824	880
6030422M02Rik	11	7	4
Snhg6	396	185	211
Snord87	4	4	0
Ppp1r42	2	0	2
Cops5	4733	2316	2417
Cspp1	1214	594	620
Arfgef1	8976	4591	4385
Cpa6	0	0	0
Mir467e	0	0	0
Prex2	753	370	383
A830018L16Rik	498	274	224
4932411L15	0	0	0
Sulf1	12692	6317	6375
Slco5a1	1884	923	961
Prdm14	4	2	2
Ncoa2	5071	2528	2543
Tram1	3164	1531	1633
Lactb2	498	251	247
Xkr9	9	4	5
Gm5523	24	12	12
Eya1	4296	2113	2183
Msc	2666	1287	1379
Trpa1	10	5	5
Kcnb2	1	1	0
Terf1	729	378	351
Gm106	15	8	7
4930444P10Rik	1	0	1
Rpl7	5035	2403	2632
Rdh10	761	368	393
Stau2	1339	722	617
Ube2w	1801	874	927
Tceb1	1514	746	768
D030040B21Rik	0	0	0
Tmem70	1548	766	782
Ly96	127	69	58
Jph1	3654	1859	1795
Gdap1	31	13	18
Pi15	18	8	10
Crispld1	4	2	2
Crisp4	0	0	0
Defb44-ps	0	0	0
Defb18	0	0	0
Defb41	0	0	0
Gm15386	0	0	0
Tfap2d	0	0	0
Tfap2b	40	15	25
Pkhd1	7	6	1
4930486I03Rik	0	0	0
Mir206	0	0	0
Mir133b	0	0	0
Il17a	0	0	0
Il17f	1	0	1
Mcm3	1816	897	919
6720483E21Rik	8	2	6
Paqr8	708	373	335
Efhc1	159	83	76
Tram2	97	41	56
Tmem14a	223	115	108
Gsta3	14	8	6
Gm4956	2	1	1
Khdc1a	8	1	7
Khdc1c	0	0	0
Khdc1b	0	0	0
Kcnq5	34	19	15
Rims1	0	0	0
4933415F23Rik	1	0	1
Mir30a	0	0	0
Mir30c-2	0	0	0
Ogfrl1	2531	1293	1238
B3gat2	206	1715	1616
Smap1	3740	3475	3390
1110058L19Rik	602	291	311
Fam135a	1015	486	529
Col9a1	256	129	127
Col19a1	1017	499	518
Lmbrd1	2373	1151	1222
Bai3	0	0	0
Gm20172	0	0	0
4931408C20Rik	2	2	0
Gm597	0	0	0
Phf3	5778	2933	2845
Ptp4a1	1060	502	558
Gm13363	0	0	0
4931428L18Rik	2	1	1
Lgsn	0	0	0
4930521A18Rik	0	0	0
Gm4850	2	1	1
Khdrbs2	3	2	1
Gm9839	0	0	0
Gm5415	0	0	0
Prim2	442	218	224
1700001G17Rik	6	3	3
Rab23	890	458	432
Bag2	210	120	90
Zfp451	1272	641	631
Gm15455	7	2	5
Bend6	12	6	6
Dst	41539	20805	20734
Mir5103	3	1	2
Ccdc115	510	268	242
Imp4	1345	700	645
Ptpn18	136	68	68
Prss39	2	0	2
Cfc1	0	0	0
Prss40	0	0	0
Fam123c	0	0	0
AA619741	0	0	0
Arhgef4	107	62	45
Fam168b	10650	5146	5504
Plekhb2	1533	746	787
Hs6st1	4024	1934	2090
Uggt1	8202	4030	4172
Neurl3	52	27	25
Arid5a	358	183	175
4632411B12Rik	2920	1452	1468
Lman2l	625	308	317
Cnnm4	457	235	222
Cnnm3	1102	512	590
Ankrd23	109	51	58
Ankrd39	154	75	79
Sema4c	7052	3500	3552
Fam178b	116	57	59
Cox5b	993	342	651
Actr1b	2752	1332	1420
4933424G06Rik	7	2	5
Zap70	292	137	155
Tmem131	5409	2718	2691
Cnga3	3	1	2
Inpp4a	1371	683	688
6330578E17Rik	4750	2340	2410
Unc50	1328	648	680
Mgat4a	999	490	509
4930594C11Rik	11	8	3
2010300C02Rik	6701	3358	3343
Tsga10	267	148	119
Lipt1	198	100	98
Mitd1	597	304	293
Mrpl30	799	423	376
Lyg2	0	0	0
Lyg1	1	0	1
Txndc9	1125	582	543
Eif5b	9934	5307	5168
Rev1	1126	815	852
Aff3	235	118	117
Lonrf2	265	135	130
Chst10	138	78	60
Nms	1	0	1
Pdcl3	2008	1048	960
Npas2	321	146	175
Rpl31	152	171	168
Tbc1d8	1425	801	811
D1Bwg0212e	1533	735	798
Snord89	11	8	3
Rnf149	1972	952	1020
Creg2	830	394	436
Rfx8	3	3	0
Gm3646	0	0	0
1700066B17Rik	0	0	0
Map4k4	6908	3446	3462
Gm16894	29	20	9
Il1r2	177	92	85
Il1r1	2043	978	1065
Il1rl2	352	188	164
Il1rl1	6	1	5
Il18r1	99	40	59
Il18rap	1	0	1
Slc9a4	6	1	5
Slc9a2	1373	636	737
Mfsd9	147	74	73
