N_unmapped	7514397	7514397	7514397
N_multimapping	5806478	5806478	5806478
N_noFeature	8649500	23731022	23429091
N_ambiguous	276608	65329	62493
Xkr4	685	346	339
Rp1	49	27	22
Sox17	16	5	11
Mrpl15	698	357	341
Lypla1	1342	646	696
Tcea1	408	193	215
Rgs20	744	349	395
Atp6v1h	3544	1733	1811
Oprk1	15	7	8
Npbwr1	148	92	56
Rb1cc1	1706	832	874
Fam150a	0	0	0
St18	284	156	128
Pcmtd1	1773	921	852
Sntg1	122	48	74
Rrs1	510	267	243
Adhfe1	65	36	34
2610203C22Rik	17	8	14
3110035E14Rik	40	20	20
Mybl1	113	57	56
Vcpip1	1698	977	1032
1700034P13Rik	23	154	180
Sgk3	3543	1768	1775
6030422M02Rik	60	31	29
Snhg6	555	298	257
Snord87	5	3	2
Ppp1r42	31	21	10
Cops5	2059	1027	1032
Cspp1	1364	665	699
Arfgef1	8383	4143	4240
Cpa6	2	1	1
Mir467e	0	0	0
Prex2	241	120	121
A830018L16Rik	325	171	154
4932411L15	3	2	1
Sulf1	691	367	324
Slco5a1	15695	7816	7879
Prdm14	228	111	117
Ncoa2	6732	3331	3401
Tram1	2318	1161	1157
Lactb2	429	221	208
Xkr9	632	295	337
Gm5523	25	10	15
Eya1	1718	881	837
Msc	3023	1520	1503
Trpa1	264	120	144
Kcnb2	53	34	19
Terf1	298	133	165
Gm106	7	3	4
4930444P10Rik	21	7	14
Rpl7	3686	1759	1927
Rdh10	1253	599	654
Stau2	1161	594	567
Ube2w	872	411	461
Tceb1	1155	628	527
D030040B21Rik	13	2	11
Tmem70	1463	712	751
Ly96	118	68	50
Jph1	7273	3583	3690
Gdap1	340	172	168
Pi15	73	38	35
Crispld1	263	144	119
Crisp4	0	0	0
Defb44-ps	1	0	1
Defb18	2	2	0
Defb41	2	0	2
Gm15386	0	0	0
Tfap2d	65	31	34
Tfap2b	7899	3866	4033
Pkhd1	325	156	176
4930486I03Rik	1	5	3
Mir206	0	0	0
Mir133b	0	0	0
Il17a	19	12	7
Il17f	17	9	8
Mcm3	856	429	427
6720483E21Rik	1	0	1
Paqr8	129	61	68
Efhc1	97	45	52
Tram2	24	12	12
Tmem14a	216	105	111
Gsta3	359	185	174
Gm4956	62	30	32
Khdc1a	218	120	98
Khdc1c	14	8	6
Khdc1b	145	64	81
Kcnq5	167	79	88
Rims1	38	23	15
4933415F23Rik	15	6	9
Mir30a	0	0	0
Mir30c-2	1	1	0
Ogfrl1	8291	4163	4128
B3gat2	258	1186	1144
Smap1	2591	2352	2311
1110058L19Rik	382	198	184
Fam135a	2058	1028	1030
Col9a1	414	218	196
Col19a1	1153	564	589
Lmbrd1	2351	1123	1228
Bai3	80	40	40
Gm20172	0	0	0
4931408C20Rik	658	322	336
Gm597	2	2	0
Phf3	2922	1403	1519
Ptp4a1	514	275	239
Gm13363	0	0	0
4931428L18Rik	0	2	2
Lgsn	21	13	12
4930521A18Rik	1	1	0
Gm4850	15	5	10
Khdrbs2	47	24	23
Gm9839	2	2	0
Gm5415	0	0	0
Prim2	391	200	191
1700001G17Rik	6	2	4
Rab23	350	176	174
Bag2	83	40	43
Zfp451	855	441	414
Gm15455	6	1	5
Bend6	98	49	49
Dst	9554	4785	4769
Mir5103	40	21	19
Ccdc115	499	250	249
Imp4	1172	583	589
Ptpn18	867	409	458
Prss39	8	4	4
Cfc1	12	2	10
Prss40	3	2	1
Fam123c	16	8	8
AA619741	3	2	1
Arhgef4	129	57	72
Fam168b	5609	2759	2850
Plekhb2	5928	3031	2897
Hs6st1	3878	1885	1993
Uggt1	8781	4301	4480
Neurl3	1530	748	782
Arid5a	1953	1033	920
4632411B12Rik	6032	2995	3037
Lman2l	702	347	355
Cnnm4	874	422	452
Cnnm3	710	351	359
Ankrd23	206	93	113
Ankrd39	114	60	54
Sema4c	4478	2202	2276
Fam178b	201	98	103
Cox5b	1019	300	719
Actr1b	1694	809	885
4933424G06Rik	11	4	7
Zap70	98	45	53
Tmem131	4649	2303	2346
Cnga3	129	69	60
Inpp4a	1208	577	631
6330578E17Rik	4167	2063	2104
Unc50	1266	613	653
Mgat4a	4568	2234	2334
4930594C11Rik	24	8	16
2010300C02Rik	508	254	254
Tsga10	166	82	84
Lipt1	84	37	47
Mitd1	221	108	113
Mrpl30	611	298	313
Lyg2	232	115	117
Lyg1	66	32	34
Txndc9	1037	491	546
Eif5b	4183	2141	2254
Rev1	465	323	354
Aff3	159	65	94
Lonrf2	529	251	278
Chst10	99	43	56
Nms	181	81	100
Pdcl3	1767	922	845
Npas2	4817	2423	2394
Rpl31	145	200	169
Tbc1d8	9845	4951	5118
D1Bwg0212e	1023	531	492
Snord89	1	0	1
Rnf149	1007	499	508
Creg2	18	11	7
Rfx8	17	6	11
Gm3646	0	0	0
1700066B17Rik	26	13	13
Map4k4	6849	3394	3455
Gm16894	27	10	17
Il1r2	1513	729	784
Il1r1	3971	1951	2020
Il1rl2	1481	741	740
Il1rl1	1005	503	502
Il18r1	7056	3488	3568
Il18rap	50	22	28
Slc9a4	601	295	306
Slc9a2	2524	1230	1294
Mfsd9	443	218	225
Tmem182	13	8	5
4930448I06Rik	0	0	0
2610017I09Rik	220	113	107
Pou3f3	641	330	311
2900092D14Rik	59	27	32
Mrps9	686	332	354
Gpr45	9	6	3
Tgfbrap1	1770	908	862
AI597479	849	440	409
Fhl2	117	65	52
Nck2	1660	793	867
1500015O10Rik	144	63	81
Uxs1	550	269	281
Tpp2	2116	1063	1053
A530098C11Rik	20	8	12
1700029F09Rik	460	240	220
Kdelc1	336	179	157
Bivm	424	211	213
Ercc5	583	300	283
4832428D23Rik	7	5	2
Gulp1	36	19	17
4930521E06Rik	1	1	0
Col3a1	315	161	154
Col5a2	2649	1300	1349
Wdr75	775	353	422
Slc40a1	467	241	226
Gm3852	2	0	2
Gm4776	33	20	13
Dnahc7b	152	59	93
Slc39a10	2219	1119	1100
Tmeff2	30	13	18
9330175M20Rik	1	0	1
Sdpr	18	9	9
Obfc2a	5625	2792	2834
Myo1b	1426	707	719
Stat4	872	421	451
Stat1	9777	4904	4873
Gls	2521	1224	1297
Nab1	1238	639	599
Tmem194b	290	162	128
Mfsd6	2866	1482	1384
Inpp1	1249	631	618
Hibch	524	268	256
1700019D03Rik	72	36	36
Mstn	674	341	333
1700019A02Rik	5	3	2
Pms1	194	95	99
Ormdl1	369	179	190
Osgepl1	115	64	51
Asnsd1	1142	576	566
Dnahc7a	39	22	17
Stk17b	1315	622	693
Hecw2	253	131	122
Ccdc150	26	11	15
Gtf3c3	459	223	236
Pgap1	123	59	64
Ankrd44	333	176	157
Sf3b1	9955	4934	5021
Coq10b	455	236	219
Hspd1	2689	1464	1225
Hspe1	781	405	376
Mob4	2158	1084	1074
Rftn2	36	21	15
Mars2	202	96	106
Boll	18	7	11
Plcl1	113	61	52
9130227L01Rik	39	24	15
Hsfy2	0	0	0
Satb2	659	332	327
9130024F11Rik	92	42	50
BC055402	44	23	21
4930558J18Rik	14	7	7
1700066M21Rik	133	66	67
1110034B05Rik	164	90	86
9430016H08Rik	397	216	193
Spats2l	1818	916	902
Kctd18	375	193	182
Sgol2	399	202	197
Aox1	275	119	156
Aox3	492	256	236
Aox4	1643	810	833
Aox3l1	545	266	279
Bzw1	4463	2028	2435
Clk1	4118	2069	2049
Ppil3	310	154	156
Nif3l1	566	257	309
Orc2	588	277	311
Fam126b	1509	754	755
Ndufb3	891	466	425
Gm20257	45	20	25
Als2cr12	97	43	54
Cflar	13315	6676	6639
Casp8	1623	802	821
Trak2	2998	1511	1487
Stradb	452	248	204
Als2cr11	13	4	9
Als2cr4	305	148	157
Mpp4	84	39	45
Als2	1164	581	583
Cdk15	76	42	34
Fzd7	2373	1168	1205
Gm973	108	52	56
Sumo1	452	255	197
Nop58	1300	681	619
Snord70	2	1	1
Snord11	0	0	0
Bmpr2	967	441	526
Fam117b	1270	635	635
Ica1l	126	52	74
Wdr12	279	163	118
Carf	141	76	67
Nbeal1	1045	545	500
Cyp20a1	339	171	168
Abi2	1326	682	644
Raph1	2247	1107	1140
Cd28	105	53	52
Ctla4	699	365	334
Icos	144	64	80
9530026F06Rik	15	6	9
Pard3b	3271	1651	1620
Nrp2	4903	2483	2420
4930487H11Rik	21	11	10
Ino80d	4202	2127	2075
Gm11602	75	219	167
Ndufs1	2524	1403	1433
Eef1b2	7514	3952	3563
Snora41	6	6	0
Gpr1	7	2	5
Zdbf2	623	310	313
Adam23	3893	1958	1935
Dytn	34	15	19
Mdh1b	14	9	5
Fastkd2	416	207	209
4933402D24Rik	11	3	8
Gm13749	10	4	6
Mir1958	0	0	0
Klf7	233	106	127
