N_unmapped	5247718	5247718	5247718
N_multimapping	4819396	4819396	4819396
N_noFeature	6702028	18508745	18182733
N_ambiguous	215455	50582	50081
Xkr4	657	311	346
Rp1	13	5	8
Sox17	0	0	0
Mrpl15	599	292	307
Lypla1	1100	533	567
Tcea1	473	213	260
Rgs20	883	407	476
Atp6v1h	2697	1353	1344
Oprk1	0	0	0
Npbwr1	75	37	38
Rb1cc1	1167	568	599
Fam150a	0	0	0
St18	79	41	38
Pcmtd1	1844	928	916
Sntg1	84	44	40
Rrs1	552	254	298
Adhfe1	53	31	25
2610203C22Rik	7	6	4
3110035E14Rik	14	5	9
Mybl1	100	44	56
Vcpip1	1360	844	774
1700034P13Rik	16	123	151
Sgk3	3662	1815	1847
6030422M02Rik	34	12	22
Snhg6	517	249	268
Snord87	5	1	4
Ppp1r42	14	5	9
Cops5	1462	691	771
Cspp1	1142	530	612
Arfgef1	5808	2898	2910
Cpa6	0	0	0
Mir467e	0	0	0
Prex2	168	92	76
A830018L16Rik	424	225	199
4932411L15	0	0	0
Sulf1	1289	656	633
Slco5a1	16083	8083	8000
Prdm14	27	16	11
Ncoa2	6021	2920	3101
Tram1	1736	872	864
Lactb2	335	152	183
Xkr9	547	278	269
Gm5523	26	16	10
Eya1	1488	724	764
Msc	3099	1487	1612
Trpa1	21	7	14
Kcnb2	15	6	9
Terf1	274	126	148
Gm106	1	0	1
4930444P10Rik	0	0	0
Rpl7	3609	1699	1910
Rdh10	1247	609	638
Stau2	1449	676	773
Ube2w	681	320	361
Tceb1	936	514	422
D030040B21Rik	12	4	8
Tmem70	1225	604	621
Ly96	54	28	26
Jph1	10996	5418	5578
Gdap1	326	169	157
Pi15	25	15	10
Crispld1	181	87	94
Crisp4	0	0	0
Defb44-ps	0	0	0
Defb18	0	0	0
Defb41	0	0	0
Gm15386	0	0	0
Tfap2d	12	8	4
Tfap2b	2073	976	1097
Pkhd1	15	6	9
4930486I03Rik	0	0	0
Mir206	0	0	0
Mir133b	0	0	0
Il17a	0	0	0
Il17f	0	0	0
Mcm3	1361	683	678
6720483E21Rik	0	0	0
Paqr8	46	18	28
Efhc1	44	25	19
Tram2	31	13	18
Tmem14a	195	111	84
Gsta3	82	39	43
Gm4956	3	0	3
Khdc1a	2	2	0
Khdc1c	0	0	0
Khdc1b	1	1	0
Kcnq5	23	11	12
Rims1	1	0	1
4933415F23Rik	1	1	0
Mir30a	1	0	1
Mir30c-2	4	3	1
Ogfrl1	9475	4739	4736
B3gat2	167	1009	868
Smap1	2523	2101	2132
1110058L19Rik	259	126	133
Fam135a	1654	806	848
Col9a1	56	32	24
Col19a1	1593	792	801
Lmbrd1	1718	856	862
Bai3	64	33	31
Gm20172	0	0	0
4931408C20Rik	1118	539	579
Gm597	1	1	0
Phf3	2395	1157	1238
Ptp4a1	279	149	130
Gm13363	0	0	0
4931428L18Rik	0	0	0
Lgsn	0	0	0
4930521A18Rik	0	0	0
Gm4850	0	0	0
Khdrbs2	65	33	32
Gm9839	0	0	0
Gm5415	4	0	4
Prim2	380	180	200
1700001G17Rik	7	4	3
Rab23	344	163	181
Bag2	32	17	15
Zfp451	847	440	407
Gm15455	4	1	3
Bend6	165	79	86
Dst	10282	5052	5230
Mir5103	50	25	25
Ccdc115	457	238	219
Imp4	916	447	469
Ptpn18	455	223	232
Prss39	0	0	0
Cfc1	0	0	0
Prss40	0	0	0
Fam123c	2	1	1
AA619741	0	0	0
Arhgef4	93	48	45
Fam168b	4813	2452	2361
Plekhb2	2782	1394	1388
Hs6st1	3103	1498	1605
Uggt1	8405	4119	4286
Neurl3	366	174	192
Arid5a	2257	1065	1192
4632411B12Rik	5893	2900	2993
Lman2l	532	256	276
Cnnm4	627	310	317
Cnnm3	477	207	270
Ankrd23	76	34	42
Ankrd39	78	37	41
Sema4c	3819	1850	1969
Fam178b	109	40	69
Cox5b	731	200	531
Actr1b	1316	598	718
4933424G06Rik	2	1	1
Zap70	38	19	19
Tmem131	4451	2160	2291
Cnga3	126	63	63
Inpp4a	992	484	508
6330578E17Rik	3320	1652	1668
Unc50	930	454	476
Mgat4a	3515	1779	1736
4930594C11Rik	26	13	13
2010300C02Rik	179	98	81
